# Data format: "%float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
-0.10892,-0.06497,-0.03152
-0.09363,-0.06130,-0.08999
-0.07568,-0.00968,-0.11979
-0.00187,-0.04765,-0.09585
-0.05597,0.03334,-0.06028
-0.06103,-0.00102,0.04163
-0.27992,-0.16523,0.28954
-0.16742,0.10791,0.17854
-0.30550,-0.02873,0.15198
-0.28240,-0.04732,0.07337
-0.30856,-0.06220,0.06448
-0.21191,-0.00050,0.05124
-0.16365,0.04178,0.11322
-0.16773,0.02034,0.08553
-0.17621,-0.05450,0.08687
-0.18839,-0.03881,0.07449
-0.13927,-0.00364,0.09886
-0.13318,-0.02861,0.05481
-0.15062,-0.04354,0.07738
-0.10407,-0.05065,0.02483
-0.09043,-0.01238,0.03011
-0.06171,-0.01164,0.00917
-0.00142,-0.01792,0.00663
0.00611,-0.01987,-0.02506
0.02455,-0.03364,-0.04275
0.03022,-0.01880,-0.03543
0.05576,-0.04058,-0.07840
0.04488,-0.02779,-0.07455
0.05164,-0.06299,-0.06434
0.10133,-0.06239,-0.09217
0.12741,-0.03729,-0.13301
0.12948,-0.02902,-0.14108
0.08885,-0.04875,-0.12847
0.10328,-0.04924,-0.12000
0.09755,-0.03363,-0.11274
0.05457,-0.03982,-0.06738
0.07462,-0.07537,-0.10068
0.07026,-0.03590,-0.08402
0.03487,-0.02086,-0.06814
0.06811,-0.02365,-0.07877
0.04141,-0.05589,-0.05419
0.01367,-0.03884,-0.04314
0.04981,0.00567,-0.04563
0.05281,-0.02073,-0.04022
0.05504,-0.01262,-0.05195
0.04424,-0.01915,-0.01680
0.06803,-0.00696,-0.03913
0.10465,0.00586,-0.03155
0.07190,-0.06667,-0.05529
0.12535,0.00022,-0.06614
0.12920,-0.02425,-0.08631
0.15908,-0.02321,-0.09598
0.13361,-0.01898,-0.10441
0.16943,-0.04721,-0.11106
0.13725,-0.00197,-0.12557
0.18283,-0.05100,-0.13519
0.18358,-0.06213,-0.13658
0.19278,-0.05880,-0.13682
0.22147,-0.02490,-0.16064
0.21485,-0.01568,-0.16374
0.21911,-0.03266,-0.17822
0.21738,-0.03731,-0.18170
0.22838,-0.04537,-0.19727
-0.01793,-0.11166,-0.00834
-0.02678,-0.00642,-0.01820
0.07151,-0.06768,-0.06692
0.10138,-0.03785,-0.04244
0.10836,-0.03163,-0.04111
0.12475,-0.03684,-0.02143
0.11190,-0.03062,-0.02452
0.11632,-0.00449,-0.06486
0.12367,-0.05120,-0.08472
0.13464,-0.01867,-0.10495
0.17367,-0.00938,-0.12259
0.18362,-0.04643,-0.11271
0.17235,-0.02554,-0.14263
0.18867,-0.03569,-0.09837
0.16794,-0.02671,-0.12147
0.13391,-0.03569,-0.12360
0.16649,-0.05161,-0.13335
0.12434,-0.01405,-0.09476
0.11443,-0.05789,-0.13071
0.09528,0.02366,-0.08707
0.11024,-0.02809,-0.12950
0.06673,0.00842,-0.12121
0.08862,-0.00784,-0.12255
0.04337,-0.03302,-0.08269
0.05157,-0.03240,-0.06747
0.02018,-0.01616,-0.04598
0.03809,-0.09148,-0.05632
-0.00399,-0.04363,-0.04261
-0.00948,0.02054,-0.01923
0.02488,-0.02715,-0.05719
-0.01343,-0.05875,-0.02161
0.00877,0.01325,-0.06887
0.03310,-0.03809,-0.05625
0.00905,-0.02782,-0.02547
-0.01192,0.00362,-0.05889
-0.04325,-0.03689,-0.00296
-0.04282,-0.07499,-0.00557
-0.07824,0.02850,-0.00919
-0.07005,0.00552,-0.00744
-0.07898,-0.05978,0.00475
-0.06431,-0.00595,0.00277
-0.06455,-0.01490,0.01369
-0.04787,-0.04010,0.00597
-0.06713,-0.00316,0.00011
-0.03619,-0.03291,-0.02865
-0.07213,-0.00965,0.02123
-0.03088,-0.05886,-0.03192
-0.08450,-0.05128,-0.00845
-0.07706,-0.02451,0.00648
-0.10761,-0.02369,-0.00436
-0.10646,-0.01479,-0.00580
-0.10642,-0.05301,-0.00456
-0.12839,0.00069,0.02688
-0.13023,-0.02308,0.03619
-0.12871,-0.05848,0.05800
-0.18187,-0.08912,0.07552
-0.17952,-0.01502,0.06730
-0.22255,-0.01227,0.09057
-0.18113,-0.06747,0.09929
-0.24975,-0.01912,0.13160
-0.20750,-0.00955,0.06565
-0.22792,-0.05964,0.05780
-0.19876,-0.03950,0.06604
-0.19861,-0.05617,0.08143
-0.20087,-0.08831,0.08414
-0.21155,-0.04659,0.09775
-0.19666,-0.04501,0.08429
-0.21433,-0.06526,0.05887
-0.16178,-0.03931,0.06535
-0.20443,-0.01619,0.05228
-0.19310,-0.02941,0.07053
-0.17475,-0.01380,0.05830
-0.17670,-0.05070,0.07884
-0.18635,-0.03317,0.03607
-0.14522,-0.03184,0.05834
-0.17794,-0.03316,0.09147
-0.18953,-0.02036,0.09222
-0.22268,-0.03128,0.06611
-0.19034,-0.04898,0.03877
-0.20729,-0.04733,0.04756
-0.16891,-0.02614,0.06473
-0.15174,-0.01591,0.00854
-0.18610,-0.03728,0.01522
-0.16509,-0.04212,0.04113
-0.15819,-0.01943,0.00590
-0.11825,-0.02173,0.05075
-0.16668,-0.02762,0.05174
-0.18907,0.00064,0.06624
-0.20040,0.00646,0.12246
-0.21247,-0.05256,0.13413
-0.02084,-0.00478,-0.03835
-0.02304,-0.01969,-0.05375
-0.06077,0.01653,-0.02259
-0.09309,-0.02109,-0.00477
-0.05063,-0.05531,-0.05227
-0.09122,-0.00639,-0.08171
-0.06105,0.01263,-0.07288
-0.04841,-0.02251,-0.05922
-0.04794,-0.01663,-0.01060
-0.06473,0.01599,-0.03478
-0.12469,-0.00860,0.00632
-0.11769,0.00590,0.00560
-0.11118,-0.02197,0.03296
-0.16197,0.01188,0.02600
-0.12704,-0.01765,0.01568
-0.15190,0.02204,0.10236
-0.12147,-0.01175,0.11451
-0.17500,-0.00494,0.13621
-0.17369,-0.00559,0.11834
-0.17334,-0.00147,0.08073
-0.14157,0.00125,0.07215
-0.13736,-0.01517,0.03602
-0.10251,-0.00816,0.00580
-0.07241,-0.02396,-0.01475
-0.05268,-0.00064,-0.03931
-0.02113,-0.00263,-0.01989
-0.00444,0.00225,-0.05623
-0.04776,-0.01195,-0.04359
-0.05052,-0.02948,-0.00741
-0.05238,0.00708,-0.00205
-0.01647,-0.01925,0.02142
-0.03182,-0.00842,0.05817
-0.01222,-0.06027,0.02958
0.00179,0.00515,0.01251
0.01748,-0.03062,-0.00652
0.05257,-0.02821,-0.03302
0.07610,0.02195,-0.03236
0.08372,-0.03838,-0.03344
0.06728,-0.06669,-0.04778
0.09507,-0.02582,-0.08646
0.06963,-0.07764,-0.03173
0.03938,0.02373,-0.08719
0.05360,-0.03015,-0.02449
0.05683,0.03283,-0.09302
0.04781,-0.02507,-0.05078
0.05409,-0.00826,-0.05350
0.05175,-0.02896,-0.05863
0.05395,-0.03816,-0.05950
0.08620,-0.05151,-0.05410
0.13091,0.06373,-0.05077
0.06695,-0.01704,-0.02859
0.07107,-0.00017,-0.03362
0.14580,0.00477,-0.01205
0.01354,-0.06201,0.01883
0.04462,-0.05292,0.00480
0.01327,-0.10886,0.02847
0.13331,0.20324,-0.00464
0.06215,-0.12151,0.08127
0.07870,0.05430,-0.00249
0.13667,0.00998,0.00028
0.16367,-0.01453,-0.03670
0.16985,-0.07588,-0.05182
0.20302,-0.05483,-0.06531
0.19252,-0.07191,-0.08120
0.23988,-0.07800,-0.12782
0.24257,-0.06983,-0.14793
0.27840,-0.05987,-0.17438
0.28334,-0.01219,-0.16014
0.30494,-0.05562,-0.18273
0.27804,-0.05963,-0.18211
0.30180,-0.03951,-0.20717
0.29110,-0.08907,-0.20304
0.29206,-0.06775,-0.16779
0.29391,-0.05439,-0.17452
0.25104,-0.06825,-0.13298
0.23251,-0.01934,-0.13224
0.20794,-0.05048,-0.09493
0.22002,-0.02663,-0.09085
0.19586,-0.05126,-0.10543
0.21016,-0.03957,-0.11301
0.19967,-0.04144,-0.12546
0.21581,-0.00715,-0.13973
0.19970,-0.04580,-0.11376
0.23059,0.00220,-0.14453
0.22938,-0.01511,-0.14766
0.22387,-0.06371,-0.16295
0.21688,-0.02998,-0.17050
0.21366,-0.05104,-0.12124
0.19633,-0.02062,-0.13983
0.18902,0.01466,-0.14604
0.20007,-0.03290,-0.06056
-0.07431,0.00866,0.01697
-0.00221,-0.06559,-0.01951
0.00915,-0.01892,-0.03291
0.01161,-0.03310,-0.00086
0.02680,0.01909,-0.05091
0.07358,-0.02443,-0.05865
0.09349,-0.02679,-0.05958
0.10946,-0.02323,-0.06148
0.10419,-0.01135,-0.08441
0.09510,-0.02567,-0.07215
0.08920,-0.03133,-0.07632
0.06996,0.00685,-0.03675
0.08162,-0.00724,-0.04202
0.07652,0.01017,-0.06783
0.05641,-0.01359,-0.05795
0.06234,-0.00725,-0.04546
0.02359,-0.03485,-0.05806
0.05782,-0.03627,-0.03635
0.06233,-0.01538,-0.04107
0.06005,-0.02113,-0.03659
0.05611,-0.03580,-0.05567
0.05295,-0.00349,-0.05535
0.03093,-0.01021,-0.06917
0.04287,0.02558,-0.06453
0.04442,-0.02696,-0.06819
-0.00044,0.02367,-0.05660
0.02220,-0.03668,-0.09244
0.01031,0.00681,-0.02201
0.00798,0.01264,-0.08521
0.04477,-0.03219,-0.08491
-0.01846,-0.02968,-0.08070
0.01526,-0.01887,-0.09097
0.04387,-0.03474,-0.07514
0.03082,-0.03239,-0.09157
0.02016,-0.03292,-0.08450
0.03660,-0.02603,-0.05378
0.01078,-0.03630,-0.06419
-0.02108,0.03204,-0.02652
-0.01324,-0.00543,-0.06305
0.00559,-0.03060,-0.05764
-0.04959,0.03915,-0.03238
0.00525,-0.03659,-0.02151
-0.02335,-0.02660,-0.03432
-0.05715,-0.00551,0.00254
-0.03967,-0.00134,-0.00659
-0.04657,-0.03402,-0.01855
-0.04615,-0.01362,0.01588
-0.13681,0.03845,0.09145
-0.08901,0.00381,0.04853
-0.13603,-0.08451,0.03876
-0.08947,-0.07542,0.03439
-0.13993,-0.00836,0.04871
-0.13665,-0.00488,-0.00015
-0.17014,-0.00702,0.04512
-0.14368,-0.03444,0.03537
-0.18501,-0.04831,0.06155
-0.15120,-0.01075,0.04069
-0.15411,-0.02229,0.02959
-0.18698,-0.03809,0.03602
-0.14259,-0.04135,0.04195
-0.16314,-0.02703,0.05279
-0.18308,-0.01276,0.02780
-0.16273,-0.03757,0.05457
-0.18812,0.01460,0.07027
-0.17088,-0.05477,0.04381
-0.21734,0.00882,0.06992
-0.19961,-0.10759,0.08631
-0.22836,0.02929,0.07321
-0.26318,-0.02067,0.09509
-0.23131,-0.05014,0.11398
-0.23991,-0.00907,0.10447
-0.25276,-0.03624,0.12508
-0.23120,-0.07259,0.10873
-0.26110,-0.02978,0.10375
-0.29302,0.01128,0.09589
-0.22378,-0.02233,0.09389
-0.23245,-0.06720,0.09804
-0.22934,-0.02254,0.06813
-0.24245,-0.02648,0.06432
-0.21716,-0.00682,0.04454
-0.19602,-0.00339,0.06267
-0.20361,-0.02034,0.03791
-0.16021,-0.03070,0.01135
0.02406,-0.09388,-0.06540
0.01838,0.02225,-0.02812
0.00330,0.00872,-0.01999
-0.01372,-0.05587,-0.04224
0.00100,-0.05387,-0.05077
-0.04023,0.01117,-0.02393
-0.03456,-0.01028,-0.04671
-0.00902,-0.04894,-0.02999
-0.00917,-0.00176,-0.03219
0.04100,-0.00623,-0.06274
0.02701,-0.00639,-0.02471
-0.01376,-0.03147,-0.06339
0.03400,-0.02348,-0.07140
0.03129,-0.02549,-0.05820
0.05059,0.00165,-0.07585
0.05289,-0.03561,-0.11414
0.00981,-0.03030,-0.08262
0.04154,-0.04449,-0.07721
0.04865,-0.01788,-0.06327
0.07573,0.00283,-0.07181
0.08765,-0.05292,-0.04423
0.06686,-0.00913,-0.03359
0.08218,-0.00265,-0.05223
0.06272,-0.05876,-0.03378
0.09020,-0.02948,-0.04250
0.06852,-0.01361,-0.00441
0.07939,-0.02350,-0.00354
0.08232,-0.03139,-0.03892
0.08496,-0.00791,-0.03606
0.04629,-0.02063,-0.01931
0.09080,-0.03419,-0.01828
0.09207,-0.00775,-0.01807
0.10321,-0.02436,-0.03133
0.08237,0.00301,-0.06232
0.03628,-0.05153,-0.07629
0.04167,-0.03072,-0.06168
0.04693,-0.03436,-0.06455
0.07785,-0.02032,-0.06861
0.08838,0.00185,-0.07407
0.09790,-0.03084,-0.05618
0.07042,-0.01525,-0.04281
0.04628,-0.02028,-0.08276
0.03894,-0.05267,-0.09915
0.02436,-0.02955,-0.08308
0.03294,-0.02826,-0.09801
0.01623,-0.02712,-0.11508
0.02049,-0.05006,-0.09056
0.01171,-0.01175,-0.11480
0.01326,-0.03618,-0.12939
0.01268,0.01320,-0.08377
0.00386,-0.02809,-0.10620
-0.00794,-0.05120,-0.12644
0.00585,-0.02690,-0.14337
-0.00746,-0.01014,-0.13457
0.01059,-0.00326,-0.13387
0.00016,-0.04629,-0.13485
0.00601,-0.01474,-0.14325
0.01054,-0.03911,-0.15222
0.00744,-0.01538,-0.16213
0.00587,-0.00341,-0.16649
-0.00226,0.02629,-0.18782
-0.02217,-0.02317,-0.15605
-0.04277,0.00208,-0.18006
-0.05019,-0.01593,-0.13411
-0.04859,-0.05543,-0.17476
0.00007,-0.03778,-0.19934
-0.00384,-0.00667,-0.17017
0.00119,0.00788,-0.15839
0.02257,0.01123,-0.16309
-0.00223,-0.02656,-0.14871
0.03956,-0.00475,-0.15566
0.04461,-0.00128,-0.10943
0.03289,-0.00017,-0.13461
0.06341,-0.02111,-0.12753
0.09764,0.02549,-0.10041
0.06019,-0.05849,-0.09307
0.08133,-0.01628,-0.06791
0.04310,-0.01469,-0.05585
0.05718,-0.04898,-0.08778
0.01805,-0.03550,-0.06814
0.04487,-0.05902,-0.05035
0.05942,-0.01623,-0.01849
0.04053,-0.01995,-0.00107
0.04601,-0.02357,-0.00684
0.04071,0.01545,0.02498
0.03655,-0.05500,-0.01648
0.05905,-0.01027,0.01137
0.06253,-0.05784,0.00364
0.07621,-0.02987,0.02498
0.10558,-0.05369,0.06113
0.11283,0.02509,0.07158
0.10398,0.01425,0.04546
0.12021,-0.08769,0.03434
0.09531,-0.08500,0.03746
0.09286,-0.00215,0.08126
0.10044,-0.03528,0.08005
0.11866,-0.01356,0.05609
0.06774,-0.00833,0.06114
0.13453,0.00243,0.00489
0.04131,-0.04685,0.07293
0.07595,-0.00901,0.06417
0.10297,-0.01142,0.06745
0.05589,-0.05672,0.09528
0.14185,0.02313,0.04248
0.04524,-0.09970,0.10864
0.14075,-0.01159,0.06177
0.14745,0.02944,0.09239
0.11666,-0.00038,0.06121
0.14088,-0.01637,0.08737
0.13164,-0.03565,0.09478
0.11882,-0.01381,0.08841
0.10925,-0.06224,0.10565
0.13081,-0.01005,0.12086
0.09437,-0.02484,0.11319
0.11032,-0.03653,0.13391
0.09032,-0.02068,0.11437
0.11056,-0.05014,0.13292
0.09322,-0.02758,0.14168
0.12108,0.01957,0.11224
0.12760,0.01154,0.13809
0.15651,-0.02487,0.13149
0.14363,-0.06606,0.09820
0.13822,-0.02897,0.11632
0.15112,-0.02774,0.08176
0.16385,-0.02750,0.08417
0.16570,-0.00816,0.10616
0.16138,-0.02526,0.09836
0.12859,0.09741,-0.03582
-0.03269,-0.03627,-0.05777
-0.01741,-0.03683,-0.05605
0.10821,0.03840,0.03411
0.21587,-0.02864,0.07677
0.24550,-0.03055,0.08228
0.24879,0.08756,0.04697
0.17532,-0.08561,0.11396
0.15792,0.03949,0.08969
0.10044,-0.06743,0.05309
0.04869,0.02988,0.08998
0.04484,0.00519,0.11159
0.04047,-0.02518,0.13284
0.06979,-0.01498,0.14937
0.06087,-0.01540,0.13442
0.04854,0.02202,0.12149
0.02189,-0.01859,0.11983
0.05775,0.00168,0.07464
0.04464,-0.03152,0.09581
0.03528,0.00598,0.08232
0.02142,-0.05512,0.08681
0.02160,-0.01735,0.07810
0.00172,-0.04869,0.08716
0.02359,-0.03650,0.08837
0.02337,0.01751,0.06608
0.00255,0.00249,0.06092
0.01449,-0.01401,0.07069
0.03608,0.09104,0.09236
0.05937,-0.06205,0.02347
0.13429,0.05901,-0.00973
0.09640,-0.05263,0.05665
0.06890,0.08316,-0.03280
0.08952,-0.13956,0.00700
0.13907,0.16276,-0.07015
0.10353,-0.01776,0.01645
0.08576,-0.11975,0.06173
0.08538,0.02275,-0.02152
0.01590,-0.01462,0.02771
-0.00229,-0.05529,0.03572
-0.01233,-0.06613,0.01517
-0.02172,-0.00689,0.02093
-0.04632,-0.02027,0.04035
-0.05193,0.00870,0.00521
-0.00261,-0.13066,0.04768
-0.06214,0.07052,0.04071
-0.05124,-0.09312,0.05099
-0.08040,0.00085,0.02427
-0.06288,-0.03230,0.01210
-0.05351,0.07959,-0.08679
-0.03979,0.03887,-0.05280
-0.05750,0.01653,-0.06710
-0.00602,-0.05245,-0.06315
-0.00782,-0.01488,-0.07062
-0.02786,-0.06601,-0.07651
-0.03138,-0.06463,-0.06025
-0.05909,0.01018,-0.13517
-0.00783,-0.03135,-0.12320
-0.05724,0.02866,-0.19224
-0.06291,0.00839,-0.12119
-0.07476,0.00110,-0.09993
-0.07725,0.00132,-0.09667
-0.16531,-0.09514,-0.02384
-0.11315,-0.08015,-0.10830
-0.19616,-0.02198,-0.05875
-0.11509,-0.01313,-0.15962
-0.14377,0.01921,-0.08016
-0.11291,-0.00302,-0.11359
-0.14498,0.05166,-0.12052
-0.11865,0.00454,-0.16663
-0.13755,0.04790,-0.13449
-0.10052,-0.04756,-0.12941
-0.06360,-0.01111,-0.16564
-0.06731,-0.01536,-0.22901
-0.04860,-0.04940,-0.18050
-0.05431,-0.01603,-0.21762
-0.04886,-0.03342,-0.22656
-0.03609,-0.05038,-0.23025
-0.10086,0.00060,-0.20586
-0.09055,-0.06782,-0.18261
-0.08826,-0.04733,-0.19869
-0.05145,0.00804,-0.20997
-0.09505,0.03355,-0.22942
-0.10153,-0.05828,-0.20389
-0.14215,-0.01397,-0.20595
-0.11008,-0.02123,-0.18747
-0.07305,-0.01744,-0.17742
-0.09227,-0.06669,-0.18627
-0.14628,-0.01411,-0.13482
-0.10644,-0.04194,-0.20332
-0.12055,-0.03751,-0.18437
-0.11565,-0.01913,-0.17995
-0.12199,-0.02356,-0.14546
-0.12227,-0.00843,-0.15270
-0.11887,-0.03456,-0.18761
-0.13764,-0.02712,-0.16581
-0.10848,-0.02441,-0.17240
-0.10548,-0.03838,-0.14939
-0.10265,0.00256,-0.18250
-0.11573,-0.02552,-0.18055
-0.13044,-0.00701,-0.16767
-0.12234,-0.02412,-0.17741
-0.17268,-0.04137,-0.18396
-0.13200,-0.01882,-0.17211
-0.13264,-0.03553,-0.16475
-0.14414,-0.00530,-0.16840
-0.16989,-0.02072,-0.14681
-0.01185,-0.13933,-0.02434
0.02052,0.11386,0.00393
-0.03423,0.00337,-0.04820
-0.16110,-0.01942,-0.12748
-0.22281,-0.02022,-0.16059
-0.28120,0.01761,-0.25615
-0.29708,0.05167,-0.28149
-0.24353,-0.04786,-0.26140
-0.14605,-0.07399,-0.22184
-0.10937,-0.05226,-0.20936
-0.01440,0.05424,-0.17955
0.03327,0.13997,-0.10343
-0.07779,0.05921,-0.18436
-0.16012,-0.07344,-0.20282
-0.14126,-0.02860,-0.22459
-0.13834,-0.04043,-0.26848
-0.12865,-0.02998,-0.21651
-0.04885,-0.00522,-0.19616
-0.01115,0.07884,-0.17478
0.01197,0.05407,-0.19605
-0.05291,-0.04956,-0.16257
0.02656,-0.10858,-0.25964
0.03676,-0.04352,-0.20065
0.01193,0.02418,-0.14896
0.05493,0.04779,-0.17143
-0.01896,0.04828,-0.09771
-0.02395,-0.02659,-0.11760
-0.08934,-0.01678,-0.07242
-0.05359,-0.01266,-0.09737
-0.05638,-0.04038,-0.06620
-0.06368,-0.02655,-0.03472
-0.07116,0.05296,-0.02127
-0.07234,-0.05327,-0.01380
-0.06546,-0.04462,-0.01984
-0.04413,0.01050,0.01496
-0.05103,-0.03031,0.01877
-0.03537,0.04207,-0.03468
0.02918,-0.02534,-0.03614
0.02825,0.06798,-0.01815
0.07458,-0.01589,-0.01362
0.08291,-0.03551,0.00751
0.07988,0.01965,0.02610
0.05057,0.02180,0.03379
0.06331,0.05026,0.08095
0.05404,0.03577,-0.00753
0.00776,-0.01875,0.08577
0.05395,0.00532,0.05819
0.01605,-0.04930,0.09131
0.06468,0.01248,0.07004
0.02811,-0.04239,0.10533
0.01758,-0.04138,0.10443
0.05014,-0.00668,0.11616
0.07162,0.01507,0.16348
0.02727,-0.10691,0.15103
0.02636,-0.02736,0.21037
0.01332,-0.07522,0.19680
0.05434,0.09125,0.21083
0.05023,-0.09404,0.21613
0.13194,0.08659,0.22909
0.06438,-0.13778,0.18611
0.08621,-0.02172,0.13773
0.16104,-0.05423,0.14920
0.17860,-0.03936,0.13300
0.22723,0.01859,0.13660
0.21996,-0.11463,0.09623
0.29234,0.00866,0.11840
0.26487,-0.16210,0.10707
0.31514,0.04909,0.09806
0.17295,-0.05098,0.10007
0.23707,-0.04526,0.11371
0.19588,-0.05334,0.12459
0.15789,-0.02006,0.22440
0.22678,-0.04397,0.11382
0.10150,-0.07906,0.20005
0.13308,-0.05555,0.16612
0.05929,-0.07216,0.19096
0.07722,0.02403,0.19875
0.06289,-0.07330,0.23811
0.04885,-0.02150,0.22938
0.07174,0.02789,0.24305
0.05083,-0.01732,0.23648
0.06024,-0.04846,0.22818
0.07200,-0.03194,0.24485
0.07419,0.00634,0.24545
0.10504,0.04333,0.23751
0.09826,-0.02114,0.19246
0.12937,0.00796,0.20387
0.14000,-0.00126,0.19366
0.13291,-0.02147,0.16498
0.15672,-0.01718,0.11913
0.17302,-0.03465,0.10526
0.19449,-0.00010,0.09376
0.20710,0.04422,0.10105
0.24075,-0.00419,0.02267
-0.06507,-0.02684,-0.02681
-0.04696,-0.05831,-0.06059
0.01269,-0.03895,-0.02581
0.18250,0.04106,0.08456
0.18564,-0.02244,0.08147
0.21900,-0.09347,0.10927
0.13079,-0.09995,0.10940
0.12933,0.03168,0.14849
0.05620,-0.01031,0.13104
0.01534,-0.01676,0.12042
-0.02109,0.00515,0.09879
-0.01402,0.00078,0.11180
0.02262,0.00549,0.12206
0.01653,-0.02540,0.13543
0.02502,-0.01705,0.11987
0.07106,-0.02474,0.07653
0.03452,0.03018,0.07570
0.02779,-0.00620,0.06001
0.04269,0.02388,0.02677
0.08036,0.00533,-0.00041
0.10359,-0.01082,0.00531
0.07311,-0.03285,-0.00326
0.07089,0.01043,0.02008
0.08516,0.03258,-0.00194
0.10598,-0.04348,-0.00847
0.03403,-0.00310,0.00997
0.01871,-0.03439,-0.00608
0.03488,-0.01656,0.05350
0.03043,-0.06924,0.05866
-0.01132,0.00944,0.06855
0.00845,-0.03315,0.04212
-0.05406,-0.01917,0.09747
-0.06178,-0.00768,0.06526
-0.06464,-0.05069,0.04700
0.01179,0.01960,0.03389
-0.03608,-0.04049,0.11092
-0.04392,0.01704,0.03473
-0.05789,-0.14200,0.04258
-0.07319,0.09936,-0.01595
-0.05031,-0.12584,0.02149
-0.07976,0.02111,0.00170
-0.00964,-0.06130,0.02829
-0.04977,-0.04009,-0.04057
-0.08724,0.14150,-0.03061
-0.03004,-0.03420,-0.05208
0.00480,0.01528,-0.07922
-0.00745,-0.01731,-0.07456
0.02522,-0.05449,-0.08263
-0.03842,0.05476,-0.13865
-0.03191,-0.05984,-0.10694
0.01013,0.01392,-0.16452
0.00573,-0.05451,-0.13763
-0.01358,0.00301,-0.17457
-0.03901,-0.02829,-0.14714
-0.11157,-0.03762,-0.10614
-0.16580,-0.00612,-0.11658
-0.21720,-0.01308,-0.06482
-0.22037,-0.08357,-0.06597
-0.24974,-0.03570,-0.05498
-0.28820,-0.01340,-0.08985
-0.26548,-0.04788,-0.11605
-0.23183,-0.04843,-0.16096
-0.23926,-0.00703,-0.15805
-0.22002,-0.07677,-0.17887
-0.16114,-0.03376,-0.26451
-0.20903,-0.02901,-0.27540
-0.19225,-0.08590,-0.29119
-0.16919,-0.03706,-0.32043
-0.14093,-0.04297,-0.33507
-0.16504,-0.05124,-0.38115
-0.15687,-0.04308,-0.34960
-0.12100,-0.05693,-0.40293
-0.12581,-0.03009,-0.40001
-0.12118,-0.07420,-0.42017
-0.12689,-0.04103,-0.40923
-0.19267,-0.03540,-0.41448
-0.19616,-0.06229,-0.37898
-0.20688,-0.04455,-0.32593
-0.20684,-0.05854,-0.24478
-0.24666,-0.03572,-0.21315
-0.32044,-0.02937,-0.14733
-0.32921,-0.04047,-0.08354
-0.19549,-0.10946,0.07836
-0.02015,0.02024,-0.00884
0.02418,0.06575,-0.03089
-0.12344,-0.05411,-0.10720
-0.23028,-0.06147,-0.10346
-0.23966,-0.04587,-0.15128
-0.17542,-0.03466,-0.14417
-0.11842,0.00856,-0.19472
-0.04521,0.00005,-0.18756
0.01978,-0.00695,-0.14229
0.09144,0.01431,-0.09869
0.08893,-0.00864,-0.08546
0.05921,-0.04232,-0.08953
0.01008,-0.03673,-0.09436
0.01331,-0.02431,-0.05029
0.02784,-0.01038,-0.05689
0.04741,-0.03439,-0.01114
0.03908,-0.02489,0.01171
0.02932,-0.02406,0.04908
0.05691,-0.01984,0.06818
0.02658,-0.03871,0.02996
0.03029,-0.02419,0.06523
0.03795,-0.03351,0.09317
0.07253,-0.02707,0.08601
0.06637,0.00264,0.06818
0.09022,-0.01663,0.05275
0.07266,-0.02131,0.03710
0.07416,-0.04202,0.04662
0.06859,-0.03579,0.04794
0.08469,-0.03686,0.02420
0.05724,-0.02903,0.01869
0.06390,-0.01788,0.04356
0.04928,0.01258,0.03388
0.02551,-0.04149,0.02957
0.03450,-0.01275,0.02922
0.01024,-0.05510,0.03927
0.03504,-0.00990,0.03997
0.01707,-0.00275,0.04874
0.05278,-0.04666,0.07607
0.04339,-0.04018,0.09298
0.08089,-0.05751,0.07154
0.08085,-0.01634,0.06664
0.11118,-0.03017,0.03921
0.08368,-0.02807,0.02858
0.09054,-0.01957,-0.01063
0.09242,-0.01669,-0.02970
0.06668,0.00295,-0.07212
0.06295,-0.02034,-0.06468
0.06769,0.05273,-0.07158
0.10095,0.08548,-0.05693
0.10105,0.10307,-0.08782
0.10094,0.10887,-0.09120
0.07840,0.20451,-0.04844
-0.01551,0.27941,-0.01367
-0.19756,0.36818,0.18732
-0.15555,0.22658,0.08913
-0.13506,0.16303,0.08754
-0.05021,0.36768,0.05467
-0.03844,0.44029,0.13121
-0.03297,0.34870,0.10178
0.02511,0.40870,0.05485
0.04273,0.37214,0.01139
0.05356,0.35397,-0.03385
0.04273,0.30522,-0.05391
0.02968,0.35596,-0.01182
0.00512,0.43412,0.01482
-0.01314,0.46164,0.04197
-0.00003,0.50134,0.05745
-0.03276,0.49876,0.02624
0.00064,0.49541,0.05126
-0.03123,0.53013,0.06119
0.01004,0.49695,0.07299
-0.00032,0.50229,0.03031
0.00499,0.47655,0.08239
0.02581,0.44344,0.05894
0.00761,0.43276,0.07526
0.01854,0.35372,0.04945
0.02764,0.35284,0.05655
0.00847,0.31275,0.07631
0.01223,0.28087,0.12039
0.00625,0.26262,0.09554
0.00412,0.21045,0.09130
-0.00409,0.20264,0.09897
0.01458,0.20408,0.09806
0.04010,0.19271,0.09789
0.03665,0.12961,0.08044
0.04679,0.12313,0.13107
0.04280,0.10592,0.08831
0.06151,0.07956,0.04391
0.02767,0.08111,0.06583
0.07114,0.08461,0.05483
0.08092,0.05656,0.06279
0.07700,0.07026,0.05044
0.06156,0.06364,0.07988
0.06124,0.10066,0.07223
0.04119,0.12092,0.05370
0.06070,0.14117,0.08758
0.06780,0.12224,0.11348
